sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-4.3956;-9.2076;-0.8638;-5.218;-8.1984;-1.3152;0.5265;-1.4519;0.3315;-0.2561;1.3003;0.0249;0.0;38.4;30.51;9.32;183.85;56.65;101.42;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4805;2023-09-21 21:22:05:227
-4.8981;-10.1623;-1.2419;-5.218;-8.1984;-1.3152;0.5265;-1.4519;0.3315;-0.2561;1.3003;0.0249;0.0;38.4;30.51;9.32;183.85;56.65;101.42;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4810;2023-09-21 21:22:05:232
-4.8981;-10.1623;-1.2419;-5.218;-8.1984;-1.3152;0.5265;-1.4519;0.3315;-0.1516;1.1879;0.0536;0.0;38.4;30.51;9.32;183.85;56.65;101.42;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4815;2023-09-21 21:22:05:237
-4.6875;-10.5021;-1.4022;-5.1969;-8.1953;-1.4141;0.3339;-2.2218;0.0572;-0.1516;1.1879;0.0536;0.0;38.53;30.6;9.83;180.57;56.72;104.15;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4821;2023-09-21 21:22:05:243
-4.6875;-10.5021;-1.4022;-5.1969;-8.1953;-1.4141;0.3339;-2.2218;0.0572;0.064;0.7487;0.0023;0.0;38.53;30.6;9.83;180.57;56.72;104.15;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4826;2023-09-21 21:22:05:248
-4.6875;-10.5021;-1.4022;-5.1969;-8.1953;-1.4141;0.3339;-2.2218;0.0572;0.064;0.7487;0.0023;0.0;38.53;30.6;9.83;180.57;56.72;104.15;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4830;2023-09-21 21:22:05:252
-4.4985;-10.3226;-1.5793;-5.1763;-8.2038;-1.4404;0.61;-2.292;-0.106;0.3138;0.2185;-0.0881;0.0;38.64;30.94;10.41;180.57;56.72;104.15;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4836;2023-09-21 21:22:05:258
-4.4985;-10.3226;-1.5793;-5.1763;-8.2038;-1.4404;0.61;-2.292;-0.106;0.3138;0.2185;-0.0881;0.0;38.64;30.94;10.41;180.57;56.72;104.15;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4841;2023-09-21 21:22:05:263
-4.4961;-9.7053;-1.8473;-5.1763;-8.2038;-1.4404;0.61;-2.292;-0.106;0.3138;0.2185;-0.0881;0.0;38.64;30.94;10.41;180.57;56.72;104.15;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4845;2023-09-21 21:22:05:267
-4.4961;-9.7053;-1.8473;-5.1578;-8.2231;-1.3957;0.6289;-1.6023;-0.432;0.4757;-0.1077;-0.1193;0.0;38.64;30.94;10.41;180.57;56.72;104.15;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4850;2023-09-21 21:22:05:272
-4.4961;-9.7053;-1.8473;-5.1578;-8.2231;-1.3957;0.6289;-1.6023;-0.432;0.4757;-0.1077;-0.1193;0.0;38.64;30.94;10.41;180.57;56.72;104.15;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4856;2023-09-21 21:22:05:278
-4.3693;-8.9228;-1.8353;-5.1578;-8.2231;-1.3957;0.6289;-1.6023;-0.432;0.5203;-0.0949;-0.0942;0.0;38.23;30.79;10.74;182.43;56.98;105.14;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4861;2023-09-21 21:22:05:283
-4.3693;-8.9228;-1.8353;-5.1444;-8.2424;-1.3299;0.7602;-0.6591;-0.5032;0.5203;-0.0949;-0.0942;0.0;38.23;30.79;10.74;182.43;56.98;105.14;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4865;2023-09-21 21:22:05:287
-4.185;-8.2863;-1.5936;-5.1444;-8.2424;-1.3299;0.7602;-0.6591;-0.5032;0.5276;0.0816;-0.0716;0.0;38.23;30.79;10.74;182.43;56.98;105.14;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4871;2023-09-21 21:22:05:293
-4.185;-8.2863;-1.5936;-5.1444;-8.2424;-1.3299;0.7602;-0.6591;-0.5032;0.5276;0.0816;-0.0716;0.0;38.23;30.79;10.74;182.43;56.98;105.14;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4876;2023-09-21 21:22:05:298
-4.185;-8.2863;-1.5936;-5.1299;-8.2591;-1.281;0.9139;0.0925;-0.2384;0.5319;0.3064;-0.0765;0.0;38.33;30.94;11.25;182.43;56.98;105.14;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4880;2023-09-21 21:22:05:302
-4.4363;-7.8293;-1.2945;-5.1299;-8.2591;-1.281;0.9139;0.0925;-0.2384;0.5319;0.3064;-0.0765;0.0;38.33;30.94;11.25;182.43;56.98;105.14;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4886;2023-09-21 21:22:05:308
-4.4363;-7.8293;-1.2945;-5.1299;-8.2591;-1.281;0.9139;0.0925;-0.2384;0.557;0.5196;-0.0881;0.0;38.33;30.94;11.25;182.43;56.98;105.14;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4891;2023-09-21 21:22:05:313
-4.7952;-7.748;-1.1916;-5.1104;-8.2759;-1.2504;0.5176;0.4349;-0.0191;0.557;0.5196;-0.0881;0.0;37.99;30.81;11.59;188.82;57.56;103.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4895;2023-09-21 21:22:05:317
-4.7952;-7.748;-1.1916;-5.1104;-8.2759;-1.2504;0.5176;0.4349;-0.0191;0.5906;0.5172;-0.0954;0.0;37.99;30.81;11.59;188.82;57.56;103.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4901;2023-09-21 21:22:05:323
-4.7952;-7.748;-1.1916;-5.0907;-8.2928;-1.2184;-0.0844;0.5016;0.0901;0.5906;0.5172;-0.0954;0.0;37.99;30.81;11.59;188.82;57.56;103.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4906;2023-09-21 21:22:05:328
-5.391;-7.7288;-1.0887;-5.0907;-8.2928;-1.2184;-0.0844;0.5016;0.0901;0.6321;0.4292;-0.0948;0.0;37.99;30.81;11.59;188.82;57.56;103.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4911;2023-09-21 21:22:05:333
-5.391;-7.7288;-1.0887;-5.0907;-8.2928;-1.2184;-0.0844;0.5016;0.0901;0.6321;0.4292;-0.0948;0.0;37.99;30.81;11.59;188.82;57.56;103.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4915;2023-09-21 21:22:05:337
-5.8648;-7.7408;-1.1964;-5.0759;-8.3089;-1.1691;-0.7216;0.5075;0.053;0.6742;0.2496;-0.0692;0.0;37.67;30.68;11.72;188.82;57.56;103.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4921;2023-09-21 21:22:05:343
-5.8648;-7.7408;-1.1964;-5.0759;-8.3089;-1.1691;-0.7216;0.5075;0.053;0.6742;0.2496;-0.0692;0.0;37.67;30.68;11.72;188.82;57.56;103.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4926;2023-09-21 21:22:05:348
-5.8648;-7.7408;-1.1964;-5.0759;-8.3089;-1.1691;-0.7216;0.5075;0.053;0.703;0.0444;-0.0405;0.0;37.67;30.68;11.72;188.82;57.56;103.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4931;2023-09-21 21:22:05:353
-6.0179;-7.5733;-1.1988;-5.0759;-8.3089;-1.1691;-0.7216;0.5075;0.053;0.703;0.0444;-0.0405;0.0;37.67;30.68;11.72;188.82;57.56;103.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4935;2023-09-21 21:22:05:357
-6.0179;-7.5733;-1.1988;-5.0713;-8.3217;-1.0961;-0.9656;0.6768;-0.1535;0.7213;-0.0974;-0.0215;0.0;37.99;31.09;11.61;192.1;58.06;102.2;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4941;2023-09-21 21:22:05:363
-6.0826;-7.48;-1.0816;-5.0713;-8.3217;-1.0961;-0.9656;0.6768;-0.1535;0.7213;-0.0974;-0.0215;0.0;37.99;31.09;11.61;192.1;58.06;102.2;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4945;2023-09-21 21:22:05:367
-6.0826;-7.48;-1.0816;-5.0743;-8.3317;-1.0026;-1.0357;0.7821;-0.0944;0.7213;-0.0974;-0.0215;0.0;37.99;31.09;11.61;192.1;58.06;102.2;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4951;2023-09-21 21:22:05:373
-6.0562;-7.4321;-0.9835;-5.0743;-8.3317;-1.0026;-1.0357;0.7821;-0.0944;0.7292;-0.1658;-0.0087;0.0;37.76;30.66;11.51;192.1;58.06;102.2;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4956;2023-09-21 21:22:05:378
-6.0562;-7.4321;-0.9835;-5.0743;-8.3317;-1.0026;-1.0357;0.7821;-0.0944;0.7292;-0.1658;-0.0087;0.0;37.76;30.66;11.51;192.1;58.06;102.2;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4961;2023-09-21 21:22:05:383
-6.0562;-7.4321;-0.9835;-5.0798;-8.3395;-0.9043;-1.0126;0.8456;-0.0689;0.7146;-0.1468;-0.0044;0.0;37.76;30.66;11.51;192.1;58.06;102.2;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4965;2023-09-21 21:22:05:387
-6.2453;-7.4393;-0.8136;-5.0798;-8.3395;-0.9043;-1.0126;0.8456;-0.0689;0.7146;-0.1468;-0.0044;0.0;37.76;30.66;11.51;192.1;58.06;102.2;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4970;2023-09-21 21:22:05:392
-6.2453;-7.4393;-0.8136;-5.0798;-8.3395;-0.9043;-1.0126;0.8456;-0.0689;0.6913;-0.0723;0.0102;0.0;37.76;30.66;11.51;192.1;58.06;102.2;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4976;2023-09-21 21:22:05:398
-6.5659;-7.4847;-0.5838;-5.0862;-8.3451;-0.813;-1.2984;0.8208;0.0797;0.6913;-0.0723;0.0102;0.0;37.76;30.92;10.97;193.67;58.25;100.09;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4981;2023-09-21 21:22:05:403
-6.5659;-7.4847;-0.5838;-5.0862;-8.3451;-0.813;-1.2984;0.8208;0.0797;0.6632;0.0328;0.0396;0.0;37.76;30.92;10.97;193.67;58.25;100.09;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4986;2023-09-21 21:22:05:408
-6.5659;-7.4847;-0.5838;-5.0862;-8.3451;-0.813;-1.2984;0.8208;0.0797;0.6632;0.0328;0.0396;0.0;37.76;30.92;10.97;193.67;58.25;100.09;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4990;2023-09-21 21:22:05:412
-6.7262;-7.4584;-0.0455;-5.0966;-8.3459;-0.7359;-1.6276;0.7813;0.4244;0.6425;0.2124;0.0823;0.0;37.74;30.94;11.25;193.67;58.25;100.09;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;4996;2023-09-21 21:22:05:418
-6.7262;-7.4584;-0.0455;-5.0966;-8.3459;-0.7359;-1.6276;0.7813;0.4244;0.6425;0.2124;0.0823;0.0;37.74;30.94;11.25;193.67;58.25;100.09;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5001;2023-09-21 21:22:05:423
-6.7262;-7.4584;-0.0455;-5.0966;-8.3459;-0.7359;-1.6276;0.7813;0.4244;0.6425;0.2124;0.0823;0.0;37.74;30.94;11.25;193.67;58.25;100.09;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5005;2023-09-21 21:22:05:427
-6.7525;-7.5111;0.2082;-5.1113;-8.3418;-0.6771;-1.681;0.8291;0.7872;0.6156;0.4121;0.1202;0.0;37.74;30.94;11.25;193.67;58.25;100.09;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5010;2023-09-21 21:22:05:432
-6.7525;-7.5111;0.2082;-5.1113;-8.3418;-0.6771;-1.681;0.8291;0.7872;0.6156;0.4121;0.1202;0.0;37.74;30.94;11.25;193.67;58.25;100.09;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5015;2023-09-21 21:22:05:437
-6.4798;-7.59;0.2608;-5.1282;-8.3344;-0.64;-1.4821;0.7456;0.9227;0.5728;0.6033;0.144;0.0;37.61;30.96;12.15;202.01;58.28;97.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5021;2023-09-21 21:22:05:443
-6.4798;-7.59;0.2608;-5.1282;-8.3344;-0.64;-1.4821;0.7456;0.9227;0.5728;0.6033;0.144;0.0;37.61;30.96;12.15;202.01;58.28;97.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5026;2023-09-21 21:22:05:448
-6.2022;-7.7551;-0.0981;-5.1282;-8.3344;-0.64;-1.4821;0.7456;0.9227;0.4922;0.6827;0.1636;0.0;37.61;30.96;12.15;202.01;58.28;97.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5031;2023-09-21 21:22:05:453
-6.2022;-7.7551;-0.0981;-5.1282;-8.3344;-0.64;-1.4821;0.7456;0.9227;0.4922;0.6827;0.1636;0.0;37.61;30.96;12.15;202.01;58.28;97.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5035;2023-09-21 21:22:05:457
-6.2022;-7.7551;-0.0981;-5.1455;-8.3249;-0.6244;-1.1226;0.5294;0.5745;0.4922;0.6827;0.1636;0.0;37.76;31.69;12.71;202.01;58.28;97.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5041;2023-09-21 21:22:05:463
-5.7308;-7.9681;-0.804;-5.1455;-8.3249;-0.6244;-1.1226;0.5294;0.5745;0.3627;0.5886;0.1856;0.0;37.76;31.69;12.71;202.01;58.28;97.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5045;2023-09-21 21:22:05:467
-5.7308;-7.9681;-0.804;-5.1649;-8.313;-0.6231;-0.6557;0.2943;-0.1182;0.3627;0.5886;0.1856;0.0;37.76;31.69;12.71;202.01;58.28;97.55;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5051;2023-09-21 21:22:05:473
-5.7308;-7.9681;-0.804;-5.1649;-8.313;-0.6231;-0.6557;0.2943;-0.1182;0.2289;0.4017;0.1862;0.0;37.97;32.06;13.37;207.1;57.96;96.88;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5056;2023-09-21 21:22:05:478
-5.1709;-8.205;-1.3376;-5.1649;-8.313;-0.6231;-0.6557;0.2943;-0.1182;0.2289;0.4017;0.1862;0.0;37.97;32.06;13.37;207.1;57.96;96.88;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5060;2023-09-21 21:22:05:482
-5.1709;-8.205;-1.3376;-5.1837;-8.3009;-0.6284;0.0187;0.0216;-0.7543;0.0713;0.1751;0.1556;0.0;37.97;32.06;13.37;207.1;57.96;96.88;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5066;2023-09-21 21:22:05:488
-4.7809;-8.3486;-1.7037;-5.1837;-8.3009;-0.6284;0.0187;0.0216;-0.7543;0.0713;0.1751;0.1556;0.0;37.97;32.06;13.37;207.1;57.96;96.88;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5071;2023-09-21 21:22:05:493
-4.7809;-8.3486;-1.7037;-5.1837;-8.3009;-0.6284;0.0187;0.0216;-0.7543;-0.1388;-0.0882;0.0848;0.0;37.97;32.06;13.37;207.1;57.96;96.88;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5076;2023-09-21 21:22:05:498
-4.7809;-8.3486;-1.7037;-5.1954;-8.2927;-0.6403;0.4561;-0.1638;-1.1026;-0.1388;-0.0882;0.0848;0.0;38.01;32.61;13.59;207.1;57.96;96.88;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5080;2023-09-21 21:22:05:502
-4.6253;-8.4419;-1.7492;-5.1954;-8.2927;-0.6403;0.4561;-0.1638;-1.1026;-0.3044;-0.2348;0.0273;0.0;38.01;32.61;13.59;207.1;57.96;96.88;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5085;2023-09-21 21:22:05:507
-4.6253;-8.4419;-1.7492;-5.1954;-8.2927;-0.6403;0.4561;-0.1638;-1.1026;-0.3044;-0.2348;0.0273;0.0;38.01;32.61;13.59;207.1;57.96;96.88;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5090;2023-09-21 21:22:05:512
-4.6014;-8.4132;-1.608;-5.1985;-8.2888;-0.6645;0.5501;-0.2024;-1.0414;-0.4479;-0.3203;-0.0111;0.0;38.01;32.61;13.59;207.1;57.96;96.88;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5096;2023-09-21 21:22:05:518
-4.6014;-8.4132;-1.608;-5.1985;-8.2888;-0.6645;0.5501;-0.2024;-1.0414;-0.4479;-0.3203;-0.0111;0.0;37.84;32.51;13.13;207.35;57.7;97.28;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5101;2023-09-21 21:22:05:523
-4.6014;-8.4132;-1.608;-5.1985;-8.2888;-0.6645;0.5501;-0.2024;-1.0414;-0.5872;-0.3784;-0.049;0.0;37.84;32.51;13.13;207.35;57.7;97.28;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5106;2023-09-21 21:22:05:528
-4.6851;-8.3175;-1.3926;-5.1963;-8.2869;-0.7037;0.5226;-0.1161;-0.7932;-0.5872;-0.3784;-0.049;0.0;37.84;32.51;13.13;207.35;57.7;97.28;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5110;2023-09-21 21:22:05:532
-4.6851;-8.3175;-1.3926;-5.1963;-8.2869;-0.7037;0.5226;-0.1161;-0.7932;-0.6678;-0.4229;-0.0808;0.0;37.84;32.42;12.38;207.35;57.7;97.28;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5116;2023-09-21 21:22:05:538
-4.7856;-8.2911;-1.2251;-5.1963;-8.2869;-0.7037;0.5226;-0.1161;-0.7932;-0.6678;-0.4229;-0.0808;0.0;37.84;32.42;12.38;207.35;57.7;97.28;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5120;2023-09-21 21:22:05:542
-4.7856;-8.2911;-1.2251;-5.1906;-8.2863;-0.7522;0.4198;-0.0549;-0.5189;-0.6929;-0.4523;-0.1034;0.0;37.84;32.42;12.38;207.35;57.7;97.28;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5126;2023-09-21 21:22:05:548
-4.7856;-8.2911;-1.2251;-5.1906;-8.2863;-0.7522;0.4198;-0.0549;-0.5189;-0.6929;-0.4523;-0.1034;0.0;37.84;32.42;12.38;207.35;57.7;97.28;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5130;2023-09-21 21:22:05:552
-4.9292;-8.339;-1.0385;-5.1906;-8.2863;-0.7522;0.4198;-0.0549;-0.5189;-0.6929;-0.4523;-0.1034;0.0;37.84;32.42;12.38;207.35;57.7;97.28;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5135;2023-09-21 21:22:05:557
-4.9292;-8.339;-1.0385;-5.1822;-8.2869;-0.8019;0.2414;-0.1024;-0.2614;-0.6874;-0.4767;-0.1162;0.0;37.84;32.04;12.08;200.5;57.67;98.8;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5141;2023-09-21 21:22:05:563
-5.0919;-8.4347;-0.8782;-5.1822;-8.2869;-0.8019;0.2414;-0.1024;-0.2614;-0.6874;-0.4767;-0.1162;0.0;37.84;32.04;12.08;200.5;57.67;98.8;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5146;2023-09-21 21:22:05:568
-5.0919;-8.4347;-0.8782;-5.1737;-8.2878;-0.8459;0.025;-0.2123;-0.0179;-0.6556;-0.4859;-0.1138;0.0;37.84;32.04;12.08;200.5;57.67;98.8;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5150;2023-09-21 21:22:05:572
-5.1972;-8.4826;-0.6987;-5.1737;-8.2878;-0.8459;0.025;-0.2123;-0.0179;-0.5957;-0.47;-0.1034;0.0;37.56;31.95;12.09;200.5;57.67;98.8;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5156;2023-09-21 21:22:05:578
-5.1972;-8.4826;-0.6987;-5.1737;-8.2878;-0.8459;0.025;-0.2123;-0.0179;-0.5957;-0.47;-0.1034;0.0;37.56;31.95;12.09;200.5;57.67;98.8;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5161;2023-09-21 21:22:05:583
-5.1972;-8.4826;-0.6987;-5.1671;-8.2883;-0.8805;-0.0552;-0.2339;0.2475;-0.5957;-0.47;-0.1034;0.0;37.56;31.95;12.09;200.5;57.67;98.8;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5165;2023-09-21 21:22:05:587
-5.1374;-8.4586;-0.4666;-5.1671;-8.2883;-0.8805;-0.0552;-0.2339;0.2475;-0.4925;-0.4065;-0.0832;0.0;37.56;31.95;12.09;200.5;57.67;98.8;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5170;2023-09-21 21:22:05:592
-5.1374;-8.4586;-0.4666;-5.1671;-8.2883;-0.8805;-0.0552;-0.2339;0.2475;-0.4925;-0.4065;-0.0832;0.0;37.73;32.01;12.11;200.5;57.67;98.8;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;5176;2023-09-21 21:22:05:598
-5.1374;-8.4586;-0.4666;-5.1622;-8.2887;-0.9053;0.0311;-0.2103;0.5186;-0.3893;-0.3197;-0.0698;0.0;37.73;32.01;12.11;198.52;57.69;99.67;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5180;2023-09-21 21:22:05:602
-5.0345;-8.4395;-0.2536;-5.1622;-8.2887;-0.9053;0.0311;-0.2103;0.5186;-0.3893;-0.3197;-0.0698;0.0;37.73;32.01;12.11;198.52;57.69;99.67;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5186;2023-09-21 21:22:05:608
-5.0345;-8.4395;-0.2536;-5.1622;-8.2887;-0.9053;0.0311;-0.2103;0.5186;-0.2408;-0.189;-0.0533;0.0;37.73;32.01;12.11;198.52;57.69;99.67;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5190;2023-09-21 21:22:05:612
-4.9866;-8.4467;-0.1507;-5.1576;-8.2899;-0.9198;0.1224;-0.2065;0.734;-0.2408;-0.189;-0.0533;0.0;37.73;32.01;12.11;198.52;57.69;99.67;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5195;2023-09-21 21:22:05:617
-4.9866;-8.4467;-0.1507;-5.1576;-8.2899;-0.9198;0.1224;-0.2065;0.734;-0.1113;-0.0937;-0.0374;0.0;37.84;31.86;12.21;198.52;57.69;99.67;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5201;2023-09-21 21:22:05:623
-4.9866;-8.4467;-0.1507;-5.1576;-8.2899;-0.9198;0.1224;-0.2065;0.734;-0.1113;-0.0937;-0.0374;0.0;37.84;31.86;12.21;198.52;57.69;99.67;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5206;2023-09-21 21:22:05:628
-4.9436;-8.394;-0.268;-5.1541;-8.2919;-0.9221;0.1525;-0.1698;0.7244;-0.1113;-0.0937;-0.0374;0.0;37.84;31.86;12.21;198.52;57.69;99.67;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5211;2023-09-21 21:22:05:633
-4.9436;-8.394;-0.268;-5.1541;-8.2919;-0.9221;0.1525;-0.1698;0.7244;0.042;-0.0069;-0.0118;0.0;37.54;31.59;12.11;197.41;57.73;100.14;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5215;2023-09-21 21:22:05:637
-4.9675;-8.3557;-0.5073;-5.1528;-8.2939;-0.911;0.1525;-0.1698;0.7244;0.1654;0.0328;0.0078;0.0;37.54;31.59;12.11;197.41;57.73;100.14;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5221;2023-09-21 21:22:05:643
-4.9675;-8.3557;-0.5073;-5.1528;-8.2939;-0.911;0.1654;-0.1355;0.4716;0.1654;0.0328;0.0078;0.0;37.54;31.59;12.11;197.41;57.73;100.14;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5226;2023-09-21 21:22:05:648
-4.9675;-8.3557;-0.5073;-5.1528;-8.2939;-0.911;0.1654;-0.1355;0.4716;0.1654;0.0328;0.0078;0.0;37.54;31.59;12.11;197.41;57.73;100.14;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5231;2023-09-21 21:22:05:653
-5.0297;-8.2911;-0.7537;-5.1528;-8.2939;-0.911;0.1654;-0.1355;0.4716;0.2356;0.0364;0.0139;0.0;37.54;31.59;12.11;197.41;57.73;100.14;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5235;2023-09-21 21:22:05:657
-5.0297;-8.2911;-0.7537;-5.1533;-8.2961;-0.8878;0.0965;-0.0616;0.1471;0.2356;0.0364;0.0139;0.0;37.8;30.99;11.57;197.41;57.73;100.14;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5241;2023-09-21 21:22:05:663
-5.1374;-8.2552;-0.9763;-5.1533;-8.2961;-0.8878;0.0965;-0.0616;0.1471;0.2815;0.0248;0.02;0.0;37.8;30.99;11.57;197.41;57.73;100.14;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5246;2023-09-21 21:22:05:668
-5.1374;-8.2552;-0.9763;-5.1552;-8.2982;-0.8569;-0.0104;-0.0236;-0.1061;0.2815;0.0248;0.02;0.0;37.8;30.99;11.57;197.41;57.73;100.14;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5251;2023-09-21 21:22:05:673
-5.1374;-8.2552;-0.9763;-5.1552;-8.2982;-0.8569;-0.0104;-0.0236;-0.1061;0.2912;0.0163;0.0218;0.0;37.8;30.99;11.57;197.41;57.73;100.14;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5255;2023-09-21 21:22:05:677
-5.257;-8.2528;-1.0552;-5.1552;-8.2982;-0.8569;-0.0104;-0.0236;-0.1061;0.2912;0.0163;0.0218;0.0;38.14;30.9;11.01;195.44;57.8;99.44;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5261;2023-09-21 21:22:05:683
-5.257;-8.2528;-1.0552;-5.1581;-8.2997;-0.8243;-0.1294;-0.0027;-0.2318;0.2815;0.0114;0.0255;0.0;38.14;30.9;11.01;195.44;57.8;99.44;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5266;2023-09-21 21:22:05:688
-5.257;-8.2528;-1.0552;-5.1581;-8.2997;-0.8243;-0.1294;-0.0027;-0.2318;0.2815;0.0114;0.0255;0.0;38.14;30.9;11.01;195.44;57.8;99.44;5.0;972.57;0.0;;;;NaN;;;;;0 / 0;5271;2023-09-21 21:22:05:693
