sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.0263;0.0263;9.9135;-0.0389;0.0307;9.8065;-0.0222;-0.0449;0.0528;-0.0362;0.0091;0.0138;78.03;-0.08;-3.51;-38.18;177.77;-0.18;0.23;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;482;2023-09-21 21:18:00:808
0.0263;0.0263;9.9135;-0.0389;0.0307;9.8065;-0.0222;-0.0449;0.0528;-0.0362;0.0091;0.0138;78.03;-0.08;-3.51;-38.18;177.77;-0.18;0.23;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;488;2023-09-21 21:18:00:814
0.1172;0.0861;9.8752;-0.0385;0.0278;9.8065;0.1413;0.0513;0.1437;-0.0142;0.0176;0.0016;78.03;-0.08;-3.51;-38.18;177.77;-0.18;0.23;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;492;2023-09-21 21:18:00:818
0.1172;0.0861;9.8752;-0.0385;0.0278;9.8065;0.1413;0.0513;0.1437;-0.0142;0.0176;0.0016;78.03;-0.08;-3.51;-38.18;177.77;-0.18;0.23;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;497;2023-09-21 21:18:00:823
0.1172;0.0861;9.8752;-0.0385;0.0278;9.8065;0.1413;0.0513;0.1437;-0.0063;0.0091;-0.01;78.03;-0.53;-3.88;-37.56;177.77;-0.18;0.23;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;501;2023-09-21 21:18:00:827
0.0431;0.0574;9.8824;-0.0272;0.0317;9.8066;0.0223;0.0102;0.1091;0.0102;-0.0074;-0.0302;77.0175;-0.51;-3.56;-36.41;164.06;-0.18;0.18;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;539;2023-09-21 21:18:00:865
0.0431;0.0574;9.8824;-0.0272;0.0317;9.8066;0.0223;0.0102;0.1091;0.0102;-0.0074;-0.0302;77.0175;-0.51;-3.56;-36.41;164.06;-0.18;0.18;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;539;2023-09-21 21:18:00:865
0.0431;0.0574;9.8824;-0.0272;0.0317;9.8066;0.0223;0.0102;0.1091;0.0102;-0.0074;-0.0302;77.0175;-0.51;-3.56;-36.41;164.06;-0.18;0.18;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;539;2023-09-21 21:18:00:865
0.0431;0.0574;9.8824;-0.0272;0.0317;9.8066;0.0223;0.0102;0.1091;0.0102;-0.0074;-0.0302;77.0175;-0.51;-3.56;-36.41;164.06;-0.18;0.18;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;539;2023-09-21 21:18:00:865
0.0431;0.0574;9.8824;-0.0272;0.0317;9.8066;0.0223;0.0102;0.1091;0.0102;-0.0074;-0.0302;77.0175;-0.51;-3.56;-36.41;164.06;-0.18;0.18;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;540;2023-09-21 21:18:00:866
0.0431;0.0574;9.8824;-0.0272;0.0317;9.8066;0.0223;0.0102;0.1091;0.0102;-0.0074;-0.0302;77.0175;-0.51;-3.56;-36.41;164.06;-0.18;0.18;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;540;2023-09-21 21:18:00:866
0.0431;0.0574;9.8824;-0.0272;0.0317;9.8066;0.0223;0.0102;0.1091;0.0102;-0.0074;-0.0302;77.0175;-0.51;-3.56;-36.41;164.06;-0.18;0.18;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;540;2023-09-21 21:18:00:866
-0.1603;-0.0287;9.8225;-0.0272;0.0317;9.8066;0.0223;0.0102;0.1091;0.0102;-0.0074;-0.0302;77.0175;-0.51;-3.56;-36.41;164.06;-0.18;0.18;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;541;2023-09-21 21:18:00:867
-0.1603;-0.0287;9.8225;-0.0272;0.0317;9.8066;0.0223;0.0102;0.1091;0.017;-0.0086;-0.0216;77.0175;-0.51;-3.56;-36.41;164.06;-0.18;0.18;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;548;2023-09-21 21:18:00:874
-0.1914;-0.0024;9.7914;-0.0286;0.0326;9.8066;-0.1677;-0.0564;0.0204;0.017;-0.0105;-0.0124;77.0175;-0.73;-3.17;-35.98;164.06;-0.18;0.18;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;554;2023-09-21 21:18:00:880
-0.1914;-0.0024;9.7914;-0.0286;0.0326;9.8066;-0.1677;-0.0564;0.0204;0.017;-0.0105;-0.0124;77.0175;-0.73;-3.17;-35.98;164.06;-0.18;0.18;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;556;2023-09-21 21:18:00:882
-0.1914;-0.0024;9.7914;-0.0286;0.0326;9.8066;-0.1677;-0.0564;0.0204;0.017;-0.0105;-0.0124;77.0175;-0.73;-3.17;-35.98;164.06;-0.18;0.18;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;562;2023-09-21 21:18:00:888
-0.1531;0.0359;9.8034;-0.0286;0.0326;9.8066;-0.1677;-0.0564;0.0204;0.0194;-0.0068;-0.0051;77.0175;-0.73;-3.17;-35.98;164.06;-0.18;0.18;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;567;2023-09-21 21:18:00:893
-0.1531;0.0359;9.8034;-0.0322;0.0358;9.8065;-0.1425;0.0277;0.0197;0.0194;-0.0068;-0.0051;77.0175;-0.49;-2.76;-36.41;177.91;-0.19;0.17;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;572;2023-09-21 21:18:00:898
-0.1531;0.0359;9.8034;-0.0322;0.0358;9.8065;-0.1425;0.0277;0.0197;0.0218;0.0042;-0.0033;77.0175;-0.49;-2.76;-36.41;177.91;-0.19;0.17;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;577;2023-09-21 21:18:00:903
-0.0455;0.0215;9.7866;-0.0322;0.0358;9.8065;-0.1425;0.0277;0.0197;0.0218;0.0042;-0.0033;77.0175;-0.49;-2.76;-36.41;177.91;-0.19;0.17;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;582;2023-09-21 21:18:00:908
-0.0455;0.0215;9.7866;-0.0348;0.0384;9.8065;-0.0323;-0.018;4.0E-4;0.0237;0.0103;-0.0063;77.0175;-0.49;-2.76;-36.41;177.91;-0.19;0.17;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;587;2023-09-21 21:18:00:913
0.1005;0.0909;9.6957;-0.0348;0.0384;9.8065;-0.0323;-0.018;4.0E-4;0.0237;0.0103;-0.0063;77.0175;-0.3;-2.64;-37.46;177.91;-0.19;0.17;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;591;2023-09-21 21:18:00:917
0.1005;0.0909;9.6957;-0.0342;0.0425;9.8065;0.1406;0.0449;-0.0962;0.0188;0.0134;-0.0161;77.0175;-0.3;-2.64;-37.46;177.91;-0.19;0.17;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;597;2023-09-21 21:18:00:923
0.1005;0.0909;9.6957;-0.0342;0.0425;9.8065;0.1406;0.0449;-0.0962;0.0188;0.0134;-0.0161;77.0175;-0.3;-2.64;-37.46;177.91;-0.19;0.17;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;601;2023-09-21 21:18:00:927
0.0479;0.0981;9.6215;-0.0342;0.0425;9.8065;0.1406;0.0449;-0.0962;0.0188;0.0134;-0.0161;77.0175;-0.3;-2.64;-37.46;177.91;-0.19;0.17;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;607;2023-09-21 21:18:00:933
0.0479;0.0981;9.6215;-0.0331;0.0452;9.8065;0.0785;0.0626;-0.157;0.0017;0.0085;-0.0216;77.0175;0.06;-2.87;-38.72;177.25;-0.25;0.2;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;611;2023-09-21 21:18:00:937
0.0407;0.0814;9.7173;-0.0331;0.0452;9.8065;0.0785;0.0626;-0.157;0.0017;0.0085;-0.0216;77.0175;0.06;-2.87;-38.72;177.25;-0.25;0.2;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;617;2023-09-21 21:18:00:943
0.0407;0.0814;9.7173;-0.0331;0.0452;9.8065;0.0785;0.0626;-0.157;-0.0075;0.0097;-0.0241;77.0175;0.06;-2.87;-38.72;177.25;-0.25;0.2;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;621;2023-09-21 21:18:00:947
0.0407;0.0814;9.7173;-0.0322;0.0452;9.8065;0.1062;0.0147;-0.0353;-0.0075;0.0097;-0.0241;77.0175;0.06;-2.87;-38.72;177.25;-0.25;0.2;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;627;2023-09-21 21:18:00:953
0.0694;0.0239;9.8082;-0.0322;0.0452;9.8065;0.1062;0.0147;-0.0353;-0.0069;0.0097;-0.0338;77.0175;0.26;-3.24;-40.5;177.25;-0.25;0.2;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;631;2023-09-21 21:18:00:957
0.0694;0.0239;9.8082;-0.0322;0.0452;9.8065;0.1062;0.0147;-0.0353;-0.0069;0.0097;-0.0338;77.0175;0.26;-3.24;-40.5;177.25;-0.25;0.2;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;637;2023-09-21 21:18:00:963
0.0215;0.0311;9.8465;-0.0311;0.044;9.8065;0.0849;-0.0139;0.0465;-0.002;0.0115;-0.0412;77.0175;0.26;-3.24;-40.5;177.25;-0.25;0.2;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;642;2023-09-21 21:18:00:968
0.0215;0.0311;9.8465;-0.0311;0.044;9.8065;0.0849;-0.0139;0.0465;-0.002;0.0115;-0.0412;77.0175;0.26;-3.24;-40.5;177.25;-0.25;0.2;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;646;2023-09-21 21:18:00:972
0.0215;0.0311;9.8465;-0.0311;0.044;9.8065;0.0849;-0.0139;0.0465;-0.002;0.0115;-0.0412;77.0175;-0.02;-3.88;-40.65;178.05;-0.26;0.18;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;652;2023-09-21 21:18:00:978
-0.0909;0.067;9.8058;-0.0324;0.0448;9.8065;-0.0107;0.0199;0.0462;0.0127;0.017;-0.0381;77.0175;-0.02;-3.88;-40.65;178.05;-0.26;0.18;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;656;2023-09-21 21:18:00:982
-0.0909;0.067;9.8058;-0.0324;0.0448;9.8065;-0.0107;0.0199;0.0462;0.0127;0.017;-0.0381;77.0175;-0.02;-3.88;-40.65;178.05;-0.26;0.18;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;662;2023-09-21 21:18:00:988
-0.0885;0.1149;9.7699;-0.0324;0.0448;9.8065;-0.0107;0.0199;0.0462;0.0188;0.0231;-0.0277;77.0175;-0.02;-3.88;-40.65;178.05;-0.26;0.18;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;667;2023-09-21 21:18:00:993
-0.0885;0.1149;9.7699;-0.0375;0.0482;9.8065;-0.0619;0.0655;-0.0066;0.0188;0.0231;-0.0277;77.0175;-0.3;-3.45;-39.82;178.05;-0.26;0.18;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;671;2023-09-21 21:18:00:997
-0.0622;0.079;9.7173;-0.0375;0.0482;9.8065;-0.0619;0.0655;-0.0066;0.0157;0.025;-0.0277;77.0175;-0.3;-3.45;-39.82;178.05;-0.26;0.18;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;677;2023-09-21 21:18:01:003
-0.0622;0.079;9.7173;-0.0375;0.0482;9.8065;-0.0619;0.0655;-0.0066;0.0157;0.025;-0.0277;77.0175;-0.3;-3.45;-39.82;178.05;-0.26;0.18;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;681;2023-09-21 21:18:01:007
-0.0622;0.079;9.7173;-0.0417;0.0517;9.8064;-0.0254;0.0118;-0.0677;0.0053;0.0213;-0.0289;77.0175;-0.3;-3.45;-39.82;178.05;-0.26;0.18;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;687;2023-09-21 21:18:01:013
-0.1316;0.0263;9.7316;-0.0417;0.0517;9.8064;-0.0254;0.0118;-0.0677;0.0053;0.0213;-0.0289;77.0175;-0.58;-3.13;-39.49;157.35;-0.3;0.24;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;692;2023-09-21 21:18:01:018
-0.1316;0.0263;9.7316;-0.0417;0.0517;9.8064;-0.0254;0.0118;-0.0677;0.0053;0.0213;-0.0289;77.0175;-0.58;-3.13;-39.49;157.35;-0.3;0.24;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;698;2023-09-21 21:18:01:024
-0.1316;0.0263;9.7316;-0.0457;0.0516;9.8064;-0.0884;-0.0335;-0.0362;-0.005;0.0103;-0.0302;77.0175;-0.66;-2.91;-39.09;157.35;-0.3;0.24;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;701;2023-09-21 21:18:01:027
-0.1842;0.0335;9.8106;-0.0457;0.0516;9.8064;-0.0884;-0.0335;-0.0362;-0.005;0.0103;-0.0302;77.0175;-0.66;-2.91;-39.09;157.35;-0.3;0.24;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;707;2023-09-21 21:18:01:033
-0.1842;0.0335;9.8106;-0.0457;0.0516;9.8064;-0.0884;-0.0335;-0.0362;-0.0032;0.003;-0.0222;77.0175;-0.66;-2.91;-39.09;157.35;-0.3;0.24;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;711;2023-09-21 21:18:01:037
-0.1962;0.0191;9.8919;-0.0499;0.0504;9.8064;-0.1405;-0.0132;0.054;-0.0032;0.003;-0.0222;77.0175;-0.66;-2.91;-39.09;157.35;-0.3;0.24;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;716;2023-09-21 21:18:01:042
-0.1962;0.0191;9.8919;-0.0499;0.0504;9.8064;-0.1405;-0.0132;0.054;0.0023;-0.0068;-0.0143;77.0175;-0.36;-2.36;-38.48;157.35;-0.3;0.24;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;722;2023-09-21 21:18:01:048
-0.1962;0.0191;9.8919;-0.0529;0.0499;9.8064;-0.1662;-0.0474;0.1206;0.0023;-0.0068;-0.0143;77.0175;-0.36;-2.36;-38.48;157.35;-0.3;0.24;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;726;2023-09-21 21:18:01:052
-0.2034;0.0359;9.8967;-0.0529;0.0499;9.8064;-0.1662;-0.0474;0.1206;0.0139;-0.0062;-0.0015;77.0175;-0.36;-2.36;-38.48;157.35;-0.3;0.24;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;732;2023-09-21 21:18:01:058
-0.2034;0.0359;9.8967;-0.0529;0.0499;9.8064;-0.1662;-0.0474;0.1206;0.0139;-0.0062;-0.0015;77.0175;-0.36;-2.36;-38.48;157.35;-0.3;0.24;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;736;2023-09-21 21:18:01:062
-0.0885;0.1268;9.8895;-0.0555;0.0523;9.8064;-0.1097;0.0232;0.113;0.0279;-0.0062;0.0102;77.0175;-0.39;-2.53;-38.01;175.82;-0.29;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;742;2023-09-21 21:18:01:068
-0.0885;0.1268;9.8895;-0.0555;0.0523;9.8064;-0.1097;0.0232;0.113;0.0279;-0.0062;0.0102;77.0175;-0.39;-2.53;-38.01;175.82;-0.29;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;747;2023-09-21 21:18:01:073
-0.0885;0.1268;9.8895;-0.0555;0.0523;9.8064;-0.1097;0.0232;0.113;0.0359;-0.005;0.0108;77.0175;-0.39;-2.53;-38.01;175.82;-0.29;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;751;2023-09-21 21:18:01:077
-0.0311;0.1029;9.8082;-0.0551;0.0585;9.8063;0.0191;0.0684;0.0427;0.0359;-0.005;0.0108;77.0175;-0.39;-2.53;-38.01;175.82;-0.29;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;757;2023-09-21 21:18:01:083
-0.0311;0.1029;9.8082;-0.0551;0.0585;9.8063;0.0191;0.0684;0.0427;0.0389;-0.0037;0.0077;77.0175;-0.54;-3.02;-37.12;175.82;-0.29;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;764;2023-09-21 21:18:01:090
-0.0024;0.0502;9.7053;-0.0551;0.0585;9.8063;0.0191;0.0684;0.0427;0.0389;-0.0037;0.0077;77.0175;-0.54;-3.02;-37.12;175.82;-0.29;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;767;2023-09-21 21:18:01:093
-0.0072;0.0287;9.6191;-0.0527;0.0686;9.8063;0.0454;-0.0349;-0.1641;0.0304;0.0036;0.0102;77.0175;-0.73;-3.6;-36.6;162.26;-0.38;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;783;2023-09-21 21:18:01:109
-0.0072;0.0287;9.6191;-0.0527;0.0686;9.8063;0.0454;-0.0349;-0.1641;0.0304;0.0036;0.0102;77.0175;-0.73;-3.6;-36.6;162.26;-0.38;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;784;2023-09-21 21:18:01:110
-0.0072;0.0287;9.6191;-0.0527;0.0686;9.8063;0.0454;-0.0349;-0.1641;0.0304;0.0036;0.0102;77.0175;-0.73;-3.6;-36.6;162.26;-0.38;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;784;2023-09-21 21:18:01:110
-0.0072;0.0287;9.6191;-0.0527;0.0686;9.8063;0.0454;-0.0349;-0.1641;0.0304;0.0036;0.0102;77.0175;-0.73;-3.6;-36.6;162.26;-0.38;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;786;2023-09-21 21:18:01:112
-0.0072;0.0287;9.6191;-0.0527;0.0686;9.8063;0.0454;-0.0349;-0.1641;0.0157;0.0085;0.0144;77.0175;-0.73;-3.6;-36.6;162.26;-0.38;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;791;2023-09-21 21:18:01:117
-0.1149;0.0646;9.5952;-0.0527;0.0686;9.8063;0.0454;-0.0349;-0.1641;0.0157;0.0085;0.0144;77.0175;-0.73;-3.6;-36.6;162.26;-0.38;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;797;2023-09-21 21:18:01:123
-0.1149;0.0646;9.5952;-0.0544;0.0701;9.8062;-0.0619;-0.0185;-0.1937;0.0029;0.0097;0.0157;77.0175;-0.62;-3.58;-36.28;162.26;-0.38;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;801;2023-09-21 21:18:01:127
-0.0096;0.0622;9.655;-0.0544;0.0701;9.8062;-0.0619;-0.0185;-0.1937;0.0029;0.0097;0.0157;77.0175;-0.62;-3.58;-36.28;162.26;-0.38;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;806;2023-09-21 21:18:01:132
-0.0096;0.0622;9.655;-0.0544;0.0701;9.8062;-0.0619;-0.0185;-0.1937;-0.0063;0.0121;0.0083;77.0175;-0.54;-3.58;-35.94;162.26;-0.38;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;812;2023-09-21 21:18:01:138
-0.0096;0.0622;9.655;-0.0556;0.0701;9.8062;0.065;-0.016;-0.1077;-0.0063;0.0121;0.0083;77.0175;-0.54;-3.58;-35.94;162.26;-0.38;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;816;2023-09-21 21:18:01:142
0.0598;-0.0191;9.7412;-0.0556;0.0701;9.8062;0.065;-0.016;-0.1077;-0.0136;0.014;-0.0063;77.0175;-0.54;-3.58;-35.94;162.26;-0.38;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;822;2023-09-21 21:18:01:148
0.0598;-0.0191;9.7412;-0.055;0.0666;9.8063;0.1039;-0.0915;-0.023;-0.0136;0.014;-0.0063;77.0175;-0.54;-3.58;-35.94;162.26;-0.38;0.31;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;826;2023-09-21 21:18:01:152
0.0598;-0.0191;9.7412;-0.055;0.0666;9.8063;0.1039;-0.0915;-0.023;-0.0136;0.014;-0.0063;77.0175;-0.41;-3.62;-36.28;176.92;-0.39;0.32;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;832;2023-09-21 21:18:01:158
-0.0933;-0.0335;9.8656;-0.055;0.0666;9.8063;0.1039;-0.0915;-0.023;-0.0118;0.025;-0.0106;77.0175;-0.41;-3.62;-36.28;176.92;-0.39;0.32;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;836;2023-09-21 21:18:01:162
-0.0933;-0.0335;9.8656;-0.0582;0.0624;9.8063;-0.0317;-0.0921;0.0904;-0.0118;0.025;-0.0106;77.0175;-0.41;-3.62;-36.28;176.92;-0.39;0.32;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;842;2023-09-21 21:18:01:168
-0.0861;0.0191;9.8106;-0.0582;0.0624;9.8063;-0.0317;-0.0921;0.0904;-0.0038;0.0299;-0.0051;77.0175;-0.41;-3.62;-36.28;176.92;-0.39;0.32;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;846;2023-09-21 21:18:01:172
-0.0861;0.0191;9.8106;-0.0582;0.0624;9.8063;-0.0317;-0.0921;0.0904;-0.0038;0.0299;-0.0051;77.0175;-0.43;-3.68;-36.43;176.92;-0.39;0.32;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;851;2023-09-21 21:18:01:177
-0.0861;0.0191;9.8106;-0.063;0.0608;9.8063;-0.0173;-0.0056;0.0114;-0.0026;0.0268;4.0E-4;77.0175;-0.43;-3.68;-36.43;176.92;-0.39;0.32;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;857;2023-09-21 21:18:01:183
-0.0479;0.1244;9.6957;-0.063;0.0608;9.8063;-0.0173;-0.0056;0.0114;-0.0026;0.0268;4.0E-4;77.0175;-0.43;-3.68;-36.43;176.92;-0.39;0.32;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;861;2023-09-21 21:18:01:187
-0.0479;0.1244;9.6957;-0.063;0.0608;9.8063;-0.0173;-0.0056;0.0114;-0.0105;0.0109;0.0022;77.0175;-0.43;-3.68;-36.43;176.92;-0.39;0.32;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;867;2023-09-21 21:18:01:193
-0.0479;0.1244;9.6957;-0.0649;0.0612;9.8062;0.0336;0.0742;-0.0862;-0.0105;0.0109;0.0022;77.0175;-0.28;-3.22;-36.17;175.1;-0.36;0.38;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;871;2023-09-21 21:18:01:197
0.0024;0.1795;9.7508;-0.0649;0.0612;9.8062;0.0336;0.0742;-0.0862;-0.016;-0.0105;-0.0015;77.0175;-0.28;-3.22;-36.17;175.1;-0.36;0.38;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;876;2023-09-21 21:18:01:202
0.0024;0.1795;9.7508;-0.0649;0.0612;9.8062;0.0336;0.0742;-0.0862;-0.016;-0.0105;-0.0015;77.0175;-0.28;-3.22;-36.17;175.1;-0.36;0.38;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;882;2023-09-21 21:18:01:208
-0.0622;0.1244;9.8273;-0.0623;0.0616;9.8063;0.0417;0.1002;0.0278;-0.016;-0.0105;-0.0015;77.0175;-0.28;-3.22;-36.17;175.1;-0.36;0.38;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;886;2023-09-21 21:18:01:212
-0.0622;0.1244;9.8273;-0.0623;0.0616;9.8063;0.0417;0.1002;0.0278;-0.0118;-0.0215;-0.0033;77.0175;-0.53;-3.71;-36.28;175.1;-0.36;0.38;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;892;2023-09-21 21:18:01:218
-0.0622;0.1244;9.8273;-0.0623;0.0616;9.8063;0.0417;0.1002;0.0278;-0.0118;-0.0215;-0.0033;77.0175;-0.53;-3.71;-36.28;175.1;-0.36;0.38;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;897;2023-09-21 21:18:01:223
-0.213;0.0574;9.856;-0.0608;0.061;9.8063;-0.0639;0.0238;0.0544;-0.0081;-0.0239;0.001;77.0175;-0.53;-3.71;-36.28;175.1;-0.36;0.38;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;906;2023-09-21 21:18:01:232
-0.213;0.0574;9.856;-0.0608;0.061;9.8063;-0.0639;0.0238;0.0544;-0.0081;-0.0239;0.001;77.0175;-0.53;-3.71;-36.28;175.1;-0.36;0.38;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;906;2023-09-21 21:18:01:232
-0.2249;0.0263;9.8513;-0.0608;0.061;9.8063;-0.0639;0.0238;0.0544;-2.0E-4;-0.0239;0.0163;77.0175;-0.66;-3.64;-36.37;162.05;-0.36;0.36;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;912;2023-09-21 21:18:01:238
-0.2249;0.0263;9.8513;-0.0619;0.0599;9.8063;-0.1764;-0.0298;0.1004;-2.0E-4;-0.0239;0.0163;77.0175;-0.66;-3.64;-36.37;162.05;-0.36;0.36;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;917;2023-09-21 21:18:01:243
-0.2249;0.0263;9.8513;-0.0619;0.0599;9.8063;-0.1764;-0.0298;0.1004;0.0053;-0.0221;0.0346;77.0175;-0.36;-3.68;-36.34;162.05;-0.36;0.36;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;921;2023-09-21 21:18:01:247
-0.1914;0.0479;9.7699;-0.0619;0.0599;9.8063;-0.1764;-0.0298;0.1004;0.0053;-0.0221;0.0346;77.0175;-0.36;-3.68;-36.34;162.05;-0.36;0.36;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;926;2023-09-21 21:18:01:252
-0.1914;0.0479;9.7699;-0.0624;0.0599;9.8063;-0.1208;-0.0202;0.0039;0.0047;-0.0172;0.0462;77.0175;-0.36;-3.68;-36.34;162.05;-0.36;0.36;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;932;2023-09-21 21:18:01:258
-0.1268;0.0455;9.7436;-0.0624;0.0599;9.8063;-0.1208;-0.0202;0.0039;0.0047;-0.0172;0.0462;77.0175;-0.36;-3.68;-36.34;162.05;-0.36;0.36;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;937;2023-09-21 21:18:01:263
-0.1268;0.0455;9.7436;-0.0625;0.0604;9.8063;-0.0717;-0.0243;-0.0235;0.0047;-0.0129;0.0505;77.0175;-0.39;-2.74;-35.94;162.05;-0.36;0.36;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;941;2023-09-21 21:18:01:267
-0.1268;0.0455;9.7436;-0.0625;0.0604;9.8063;-0.0717;-0.0243;-0.0235;0.0047;-0.0129;0.0505;77.0175;-0.39;-2.74;-35.94;162.05;-0.36;0.36;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;947;2023-09-21 21:18:01:273
