sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-7.6546;-4.9029;3.3595;-6.5816;-5.4259;4.8387;-0.4767;0.4037;-1.1128;-0.6183;3.1421;-0.5169;100.98;37.91;29.34;-26.16;230.12;33.59;53.68;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;481;2023-09-21 21:20:58:529
-7.6546;-4.9029;3.3595;-6.5816;-5.4259;4.8387;-0.4767;0.4037;-1.1128;-0.6183;3.1421;-0.5169;100.98;37.91;29.34;-26.16;230.12;33.59;53.68;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;485;2023-09-21 21:20:58:533
-7.6546;-4.9029;3.3595;-6.7556;-5.515;4.4852;-0.9187;0.4623;-1.1393;-0.6183;3.1421;-0.5169;100.98;38.91;29.98;-24.34;230.12;33.59;53.68;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;491;2023-09-21 21:20:58:539
-8.1188;-5.3336;3.4911;-6.7556;-5.515;4.4852;-0.9187;0.4623;-1.1393;-0.7026;2.905;-0.5005;100.98;38.91;29.98;-24.34;230.12;33.59;53.68;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;496;2023-09-21 21:20:58:544
-8.1188;-5.3336;3.4911;-6.8985;-5.6014;4.1478;-1.3714;0.1039;-0.5749;-0.7026;2.905;-0.5005;100.98;38.91;29.98;-24.34;230.12;33.59;53.68;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;500;2023-09-21 21:20:58:548
-8.3318;-4.7856;2.4072;-7.2173;-5.688;3.4246;-1.1769;0.89;-1.1631;-0.2323;1.2759;0.0701;100.98;41.91;30.96;-18.62;230.84;34.83;58.98;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;541;2023-09-21 21:20:58:589
-8.3318;-4.7856;2.4072;-7.2173;-5.688;3.4246;-1.1769;0.89;-1.1631;-0.2323;1.2759;0.0701;100.98;41.91;30.96;-18.62;230.84;34.83;58.98;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;541;2023-09-21 21:20:58:589
-8.3318;-4.7856;2.4072;-7.2173;-5.688;3.4246;-1.1769;0.89;-1.1631;-0.2323;1.2759;0.0701;100.98;41.91;30.96;-18.62;230.84;34.83;58.98;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;541;2023-09-21 21:20:58:589
-8.3318;-4.7856;2.4072;-7.2173;-5.688;3.4246;-1.1769;0.89;-1.1631;-0.2323;1.2759;0.0701;100.98;41.91;30.96;-18.62;230.84;34.83;58.98;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;541;2023-09-21 21:20:58:589
-8.3318;-4.7856;2.4072;-7.2173;-5.688;3.4246;-1.1769;0.89;-1.1631;-0.2323;1.2759;0.0701;100.98;41.91;30.96;-18.62;230.84;34.83;58.98;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;542;2023-09-21 21:20:58:590
-8.3318;-4.7856;2.4072;-7.2173;-5.688;3.4246;-1.1769;0.89;-1.1631;-0.2323;1.2759;0.0701;100.98;41.91;30.96;-18.62;230.84;34.83;58.98;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;542;2023-09-21 21:20:58:590
-8.3318;-4.7856;2.4072;-7.2173;-5.688;3.4246;-1.1769;0.89;-1.1631;-0.2323;1.2759;0.0701;100.98;41.91;30.96;-18.62;230.84;34.83;58.98;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;542;2023-09-21 21:20:58:590
-8.3318;-4.7856;2.4072;-7.2173;-5.688;3.4246;-1.1769;0.89;-1.1631;-0.2323;1.2759;0.0701;100.98;41.91;30.96;-18.62;230.84;34.83;58.98;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;542;2023-09-21 21:20:58:590
-8.5448;-4.8455;2.0506;-7.2173;-5.688;3.4246;-1.1769;0.89;-1.1631;-0.2323;1.2759;0.0701;100.98;41.91;30.96;-18.62;230.84;34.83;58.98;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;545;2023-09-21 21:20:58:593
-8.5448;-4.8455;2.0506;-7.2173;-5.688;3.4246;-1.1769;0.89;-1.1631;-0.1578;0.8629;0.1159;100.98;41.91;30.96;-18.62;230.84;34.83;58.98;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;551;2023-09-21 21:20:58:599
-8.5448;-4.8455;2.0506;-7.2714;-5.6784;3.3245;-1.3561;0.7883;-1.4438;-0.1578;0.8629;0.1159;100.98;41.91;30.96;-18.62;230.84;34.83;58.98;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;555;2023-09-21 21:20:58:603
-8.6429;-5.0177;1.3687;-7.2714;-5.6784;3.3245;-1.3561;0.7883;-1.4438;-0.2304;0.6094;0.2136;100.98;42.24;30.99;-17.14;244.96;35.38;65.43;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;561;2023-09-21 21:20:58:609
-8.6429;-5.0177;1.3687;-7.2714;-5.6784;3.3245;-1.3561;0.7883;-1.4438;-0.2304;0.6094;0.2136;100.98;42.24;30.99;-17.14;244.96;35.38;65.43;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;566;2023-09-21 21:20:58:614
-8.5256;-5.0106;0.883;-7.3262;-5.6611;3.2325;-1.3002;0.5724;-2.1105;-0.4412;0.5001;0.3731;100.98;42.24;30.99;-17.14;244.96;35.38;65.43;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;571;2023-09-21 21:20:58:619
-8.5256;-5.0106;0.883;-7.3262;-5.6611;3.2325;-1.3002;0.5724;-2.1105;-0.4412;0.5001;0.3731;73.98;42.24;30.99;-17.14;244.96;35.38;65.43;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;575;2023-09-21 21:20:58:623
-8.5256;-5.0106;0.883;-7.3262;-5.6611;3.2325;-1.3002;0.5724;-2.1105;-0.633;0.2814;0.5001;73.98;42.3;31.01;-15.99;244.96;35.38;65.43;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;581;2023-09-21 21:20:58:629
-8.5663;-4.4172;0.926;-7.3849;-5.6356;3.1422;-1.2222;0.9891;-2.3706;-0.633;0.2814;0.5001;73.98;42.3;31.01;-15.99;244.96;35.38;65.43;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;587;2023-09-21 21:20:58:635
-8.5663;-4.4172;0.926;-7.3849;-5.6356;3.1422;-1.2222;0.9891;-2.3706;-0.7668;0.0303;0.582;73.98;42.3;31.01;-15.99;244.96;35.38;65.43;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;590;2023-09-21 21:20:58:638
-7.882;-4.008;1.8401;-7.3849;-5.6356;3.1422;-1.2222;0.9891;-2.3706;-0.7668;0.0303;0.582;73.98;42.3;31.01;-15.99;244.96;35.38;65.43;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;596;2023-09-21 21:20:58:644
-7.882;-4.008;1.8401;-7.4368;-5.605;3.0738;-0.5455;1.5767;-1.3335;-0.837;-0.0595;0.5655;73.98;42.34;30.56;-15.86;259.17;34.86;67.54;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;600;2023-09-21 21:20:58:648
-7.882;-4.008;1.8401;-7.4368;-5.605;3.0738;-0.5455;1.5767;-1.3335;-0.837;-0.0595;0.5655;73.98;42.34;30.56;-15.86;259.17;34.86;67.54;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;606;2023-09-21 21:20:58:654
-7.4034;-4.1492;3.0437;-7.4368;-5.605;3.0738;-0.5455;1.5767;-1.3335;-0.8419;-0.0448;0.4659;73.98;42.34;30.56;-15.86;259.17;34.86;67.54;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;610;2023-09-21 21:20:58:658
-7.4034;-4.1492;3.0437;-7.478;-5.5841;3.0111;0.0634;1.4664;-0.0423;-0.8419;-0.0448;0.4659;73.98;42.34;30.56;-15.86;259.17;34.86;67.54;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;616;2023-09-21 21:20:58:664
-7.4034;-4.1492;3.0437;-7.478;-5.5841;3.0111;0.0634;1.4664;-0.0423;-0.8419;-0.0448;0.4659;73.98;42.62;30.6;-15.64;259.17;34.86;67.54;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;621;2023-09-21 21:20:58:669
-7.9298;-4.6277;3.1537;-7.478;-5.5841;3.0111;0.0634;1.4664;-0.0423;-0.8657;-0.0925;0.3572;73.98;42.62;30.6;-15.64;259.17;34.86;67.54;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;625;2023-09-21 21:20:58:673
-7.9298;-4.6277;3.1537;-7.5061;-5.5779;2.9524;-0.398;0.9556;0.1555;-0.8657;-0.0925;0.3572;73.98;42.62;30.6;-15.64;259.17;34.86;67.54;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;631;2023-09-21 21:20:58:679
-7.9298;-4.6277;3.1537;-7.5061;-5.5779;2.9524;-0.398;0.9556;0.1555;-0.8596;-0.1077;0.3236;73.98;42.56;30.6;-15.41;259.17;34.86;67.54;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;635;2023-09-21 21:20:58:683
-8.5256;-4.7737;3.9027;-7.5061;-5.5779;2.9524;-0.398;0.9556;0.1555;-0.8596;-0.1077;0.3236;73.98;42.56;30.6;-15.41;259.17;34.86;67.54;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;641;2023-09-21 21:20:58:689
-8.5256;-4.7737;3.9027;-7.5294;-5.5736;2.9005;-1.0662;0.7739;1.0634;-0.8041;-0.1316;0.3383;73.98;42.56;30.6;-15.41;259.17;34.86;67.54;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;646;2023-09-21 21:20:58:694
-8.6716;-4.8598;4.5272;-7.5294;-5.5736;2.9005;-1.0662;0.7739;1.0634;-0.8041;-0.1316;0.3383;73.98;42.77;29.96;-14.96;230.9;34.64;68.93;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;651;2023-09-21 21:20:58:699
-8.6716;-4.8598;4.5272;-7.5294;-5.5736;2.9005;-1.0662;0.7739;1.0634;-0.6605;-0.1236;0.3658;73.98;42.77;29.96;-14.96;230.9;34.64;68.93;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;656;2023-09-21 21:20:58:704
-8.6716;-4.8598;4.5272;-7.5543;-5.5594;2.8628;-1.1296;0.6817;1.8513;-0.6605;-0.1236;0.3658;73.98;42.77;29.96;-14.96;230.9;34.64;68.93;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;660;2023-09-21 21:20:58:708
-8.7386;-4.8096;5.0465;-7.5543;-5.5594;2.8628;-1.1296;0.6817;1.8513;-0.5218;-0.1303;0.3755;73.98;43.01;29.98;-14.79;230.9;34.64;68.93;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;666;2023-09-21 21:20:58:714
-8.7386;-4.8096;5.0465;-7.5801;-5.534;2.8438;-1.2787;0.8299;2.5665;-0.5218;-0.1303;0.3755;73.98;43.01;29.98;-14.79;230.9;34.64;68.93;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;671;2023-09-21 21:20:58:719
-8.7362;-4.6205;6.0156;-7.5801;-5.534;2.8438;-1.2787;0.8299;2.5665;-0.3331;-0.0864;0.3847;73.98;43.01;29.98;-14.79;230.9;34.64;68.93;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;675;2023-09-21 21:20:58:723
-8.7362;-4.6205;6.0156;-7.5801;-5.534;2.8438;-1.2787;0.8299;2.5665;-0.3331;-0.0864;0.3847;73.98;43.18;29.85;-14.42;230.9;34.64;68.93;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;681;2023-09-21 21:20:58:729
-8.7362;-4.6205;6.0156;-7.5801;-5.534;2.8438;-1.2787;0.8299;2.5665;-0.3331;-0.0864;0.3847;73.98;43.18;29.85;-14.42;230.9;34.64;68.93;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;685;2023-09-21 21:20:58:733
-8.7194;-4.9484;6.1376;-7.6107;-5.4965;2.8348;-1.0876;0.7749;3.3229;-0.1901;0.0859;0.4085;73.98;43.18;29.85;-14.42;230.9;34.64;68.93;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;691;2023-09-21 21:20:58:739
-8.7194;-4.9484;6.1376;-7.6107;-5.4965;2.8348;-1.0876;0.7749;3.3229;-0.1901;0.0859;0.4085;73.98;43.18;29.85;-14.42;230.9;34.64;68.93;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;695;2023-09-21 21:20:58:743
-9.1573;-5.1135;5.8457;-7.6602;-5.4439;2.8028;-1.3709;0.3692;3.1929;-0.0582;0.4237;0.4995;73.98;43.05;29.98;-14.23;265.28;33.72;69.9;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;700;2023-09-21 21:20:58:748
-9.1573;-5.1135;5.8457;-7.6602;-5.4439;2.8028;-1.3709;0.3692;3.1929;-0.0582;0.4237;0.4995;73.98;43.05;29.98;-14.23;265.28;33.72;69.9;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;706;2023-09-21 21:20:58:754
-9.1573;-5.1135;5.8457;-7.6602;-5.4439;2.8028;-1.3709;0.3692;3.1929;0.0408;0.6888;0.618;73.98;43.05;29.98;-14.23;265.28;33.72;69.9;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;710;2023-09-21 21:20:58:758
-9.0066;-5.068;5.3384;-7.7089;-5.3956;2.7623;-1.4418;0.2828;2.9365;0.0408;0.6888;0.618;73.98;43.18;29.72;-14.12;265.28;33.72;69.9;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;716;2023-09-21 21:20:58:764
-9.0066;-5.068;5.3384;-7.7089;-5.3956;2.7623;-1.4418;0.2828;2.9365;0.1355;1.0059;0.753;73.98;43.18;29.72;-14.12;265.28;33.72;69.9;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;721;2023-09-21 21:20:58:769
-8.3749;-4.2497;3.874;-7.7089;-5.3956;2.7623;-1.4418;0.2828;2.9365;0.1355;1.0059;0.753;73.98;43.18;29.72;-14.12;265.28;33.72;69.9;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;726;2023-09-21 21:20:58:774
-8.3749;-4.2497;3.874;-7.8392;-5.2698;2.6356;-0.7054;0.8038;1.5817;0.1355;1.0059;0.753;73.98;43.44;29.25;-13.8;265.28;33.72;69.9;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;731;2023-09-21 21:20:58:779
-8.3749;-4.2497;3.874;-7.8392;-5.2698;2.6356;-0.7054;0.8038;1.5817;0.1721;1.1659;0.8691;73.98;43.44;29.25;-13.8;265.28;33.72;69.9;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;735;2023-09-21 21:20:58:783
-7.468;-3.8261;2.6967;-7.8392;-5.2698;2.6356;-0.7054;0.8038;1.5817;0.1721;1.1659;0.8691;66.015;43.44;29.25;-13.8;265.28;33.72;69.9;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;741;2023-09-21 21:20:58:789
-7.468;-3.8261;2.6967;-7.9504;-5.1602;2.5167;0.3796;1.3083;0.2987;0.1129;1.227;0.9021;66.015;43.44;29.25;-13.8;265.28;33.72;69.9;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;745;2023-09-21 21:20:58:793
-7.1593;-3.8022;1.8042;-7.9504;-5.1602;2.5167;0.3796;1.3083;0.2987;0.1129;1.227;0.9021;66.015;43.33;28.86;-13.5;23.14;31.75;72.43;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;751;2023-09-21 21:20:58:799
-7.1593;-3.8022;1.8042;-7.9504;-5.1602;2.5167;0.3796;1.3083;0.2987;0.0108;1.2441;0.8813;66.015;43.33;28.86;-13.5;23.14;31.75;72.43;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;755;2023-09-21 21:20:58:803
-7.1593;-3.8022;1.8042;-8.0604;-5.0542;2.3779;0.8968;1.2654;-0.6224;0.0108;1.2441;0.8813;66.015;43.33;28.86;-13.5;23.14;31.75;72.43;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;761;2023-09-21 21:20:58:809
-7.3244;-3.8931;1.6056;-8.0604;-5.0542;2.3779;0.8968;1.2654;-0.6224;0.0108;1.2441;0.8813;66.015;43.33;28.86;-13.5;23.14;31.75;72.43;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;765;2023-09-21 21:20:58:813
-7.3244;-3.8931;1.6056;-8.1626;-4.9594;2.2239;0.8019;1.0387;-0.6204;-0.104;1.2606;0.8202;66.015;43.61;27.86;-12.84;23.14;31.75;72.43;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;772;2023-09-21 21:20:58:820
-7.3244;-3.8931;1.6056;-8.1626;-4.9594;2.2239;0.8019;1.0387;-0.6204;-0.104;1.2606;0.8202;66.015;43.61;27.86;-12.84;23.14;31.75;72.43;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;775;2023-09-21 21:20:58:823
-7.6666;-4.1396;1.4261;-8.1626;-4.9594;2.2239;0.8019;1.0387;-0.6204;-0.1804;1.2288;0.761;66.015;43.61;27.86;-12.84;23.14;31.75;72.43;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;782;2023-09-21 21:20:58:830
-7.6666;-4.1396;1.4261;-8.1626;-4.9594;2.2239;0.8019;1.0387;-0.6204;-0.1804;1.2288;0.761;66.015;43.61;27.86;-12.84;23.14;31.75;72.43;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;785;2023-09-21 21:20:58:833
-7.9825;-4.2305;1.3926;-8.2524;-4.878;2.0673;0.4838;0.6886;-0.6809;-0.2451;1.1305;0.6968;66.015;43.54;26.44;-12.24;97.54;29.83;75.94;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;791;2023-09-21 21:20:58:839
-7.9825;-4.2305;1.3926;-8.2524;-4.878;2.0673;0.4838;0.6886;-0.6809;-0.3111;1.0144;0.6101;66.015;43.54;26.44;-12.24;97.54;29.83;75.94;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;797;2023-09-21 21:20:58:845
-7.9825;-4.2305;1.3926;-8.3275;-4.8097;1.9209;0.1487;0.5415;-0.4577;-0.3111;1.0144;0.6101;66.015;43.54;26.44;-12.24;97.54;29.83;75.94;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;801;2023-09-21 21:20:58:849
-9.2243;-4.4267;1.7827;-8.3275;-4.8097;1.9209;0.1487;0.5415;-0.4577;-0.3111;1.0144;0.6101;66.015;43.54;26.44;-12.24;97.54;29.83;75.94;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;805;2023-09-21 21:20:58:853
-9.2243;-4.4267;1.7827;-8.3275;-4.8097;1.9209;0.1487;0.5415;-0.4577;-0.3111;1.0144;0.6101;66.015;43.44;25.97;-11.62;97.54;29.83;75.94;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;811;2023-09-21 21:20:58:859
-9.2243;-4.4267;1.7827;-8.3726;-4.7668;1.8295;-0.7295;0.3457;-0.108;-0.3569;0.8941;0.6168;66.015;43.44;25.97;-11.62;97.54;29.83;75.94;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;815;2023-09-21 21:20:58:863
-10.6433;-4.4602;3.4385;-8.3726;-4.7668;1.8295;-0.7295;0.3457;-0.108;-0.3569;0.8941;0.6168;66.015;43.44;25.97;-11.62;97.54;29.83;75.94;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;821;2023-09-21 21:20:58:869
-10.6433;-4.4602;3.4385;-8.4438;-4.684;1.7127;-2.1478;0.2179;1.5616;-0.2439;0.7872;0.8117;66.015;43.44;25.97;-11.62;97.54;29.83;75.94;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;825;2023-09-21 21:20:58:873
-10.6433;-4.4602;3.4385;-8.4438;-4.684;1.7127;-2.1478;0.2179;1.5616;-0.2439;0.7872;0.8117;66.015;43.65;25.37;-10.67;80.97;28.53;78.53;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;831;2023-09-21 21:20:58:879
-10.3322;-4.7569;5.0824;-8.4438;-4.684;1.7127;-2.1478;0.2179;1.5616;-0.0356;0.8623;0.94;66.015;43.65;25.37;-10.67;80.97;28.53;78.53;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;836;2023-09-21 21:20:58:884
-10.3322;-4.7569;5.0824;-8.5256;-4.5694;1.614;-1.9185;-0.1545;3.4007;-0.0356;0.8623;0.94;66.015;43.65;25.37;-10.67;80.97;28.53;78.53;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;840;2023-09-21 21:20:58:888
-9.3153;-4.9627;5.0656;-8.5256;-4.5694;1.614;-1.9185;-0.1545;3.4007;0.2448;1.0859;0.9894;66.015;43.65;25.37;-10.67;80.97;28.53;78.53;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;846;2023-09-21 21:20:58:894
-9.3153;-4.9627;5.0656;-8.5256;-4.5694;1.614;-1.9185;-0.1545;3.4007;0.2448;1.0859;0.9894;66.015;43.73;24.51;-10.12;80.97;28.53;78.53;5.0;972.55;0.0;;;;NaN;;;;;0 / 0;850;2023-09-21 21:20:58:898
-9.3153;-4.9627;5.0656;-8.6125;-4.4414;1.5064;-0.6072;-0.5225;3.4942;0.2448;1.0859;0.9894;66.015;43.73;24.51;-10.12;80.97;28.53;78.53;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;856;2023-09-21 21:20:58:904
-8.607;-4.8526;4.0917;-8.6125;-4.4414;1.5064;-0.6072;-0.5225;3.4942;0.4244;1.3144;0.9565;66.015;43.73;24.51;-10.12;80.97;28.53;78.53;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;861;2023-09-21 21:20:58:909
-8.607;-4.8526;4.0917;-8.6125;-4.4414;1.5064;-0.6072;-0.5225;3.4942;0.4244;1.3144;0.9565;66.015;43.73;24.51;-10.12;80.97;28.53;78.53;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;866;2023-09-21 21:20:58:914
-7.9657;-4.9819;3.2806;-8.6965;-4.3174;1.3787;0.2284;-0.5328;2.6081;0.4837;1.3742;0.8813;66.015;43.52;23.87;-9.39;48.06;26.12;80.99;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;872;2023-09-21 21:20:58:920
-7.9657;-4.9819;3.2806;-8.6965;-4.3174;1.3787;0.2284;-0.5328;2.6081;0.4837;1.3742;0.8813;66.015;43.52;23.87;-9.39;48.06;26.12;80.99;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;876;2023-09-21 21:20:58:924
-7.9657;-4.9819;3.2806;-8.7693;-4.2103;1.2425;0.7305;-0.9632;1.5828;0.4653;1.3803;0.7799;66.015;43.52;23.87;-9.39;48.06;26.12;80.99;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;881;2023-09-21 21:20:58:929
-7.9657;-4.9819;3.2806;-8.7693;-4.2103;1.2425;0.7305;-0.9632;1.5828;0.4653;1.3803;0.7799;66.015;43.52;23.87;-9.39;48.06;26.12;80.99;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;886;2023-09-21 21:20:58:934
-8.0375;-5.6112;1.9669;-8.7693;-4.2103;1.2425;0.7305;-0.9632;1.5828;0.3499;1.3828;0.7249;66.015;43.63;22.76;-8.44;48.06;26.12;80.99;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;891;2023-09-21 21:20:58:939
-8.0375;-5.6112;1.9669;-8.7693;-4.2103;1.2425;0.7305;-0.9632;1.5828;0.3499;1.3828;0.7249;66.015;43.63;22.76;-8.44;48.06;26.12;80.99;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;895;2023-09-21 21:20:58:943
-7.8317;-5.5346;1.517;-8.8334;-4.1166;1.0932;0.8546;-1.588;0.6542;0.2552;1.3504;0.6926;49.005;43.63;22.76;-8.44;48.06;26.12;80.99;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;901;2023-09-21 21:20:58:949
-7.8317;-5.5346;1.517;-8.8334;-4.1166;1.0932;0.8546;-1.588;0.6542;0.2552;1.3504;0.6926;49.005;43.63;22.76;-8.44;48.06;26.12;80.99;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;906;2023-09-21 21:20:58:954
-7.8317;-5.5346;1.517;-8.8896;-4.0321;0.9424;1.057;-1.4242;0.2895;0.1801;1.2129;0.681;49.005;43.39;21.77;-7.74;58.14;24.28;83.95;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;910;2023-09-21 21:20:58:958
-8.1093;-5.391;1.2658;-8.8896;-4.0321;0.9424;1.057;-1.4242;0.2895;0.1801;1.2129;0.681;49.005;43.39;21.77;-7.74;58.14;24.28;83.95;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;916;2023-09-21 21:20:58:964
-8.1093;-5.391;1.2658;-8.8896;-4.0321;0.9424;1.057;-1.4242;0.2895;0.1801;1.2129;0.681;49.005;43.39;21.77;-7.74;58.14;24.28;83.95;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;920;2023-09-21 21:20:58:968
-8.1093;-5.391;1.2658;-8.9394;-3.9481;0.8187;0.8801;-1.4642;0.4983;0.1239;1.0089;0.6895;49.005;43.39;21.77;-7.74;58.14;24.28;83.95;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;925;2023-09-21 21:20:58:973
-8.0566;-5.1661;1.5051;-8.9394;-3.9481;0.8187;0.8801;-1.4642;0.4983;0.1239;1.0089;0.6895;49.005;43.29;20.79;-6.02;58.14;24.28;83.95;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;932;2023-09-21 21:20:58:980
-8.0566;-5.1661;1.5051;-8.9394;-3.9481;0.8187;0.8801;-1.4642;0.4983;0.1031;0.8006;0.6584;49.005;43.29;20.79;-6.02;58.14;24.28;83.95;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;937;2023-09-21 21:20:58:985
-8.0566;-5.1661;1.5051;-8.983;-3.8673;0.7215;0.9862;-1.1363;0.9664;0.1031;0.8006;0.6584;49.005;43.29;20.79;-6.02;58.14;24.28;83.95;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;941;2023-09-21 21:20:58:989
-8.2911;-4.6851;2.0243;-8.983;-3.8673;0.7215;0.9862;-1.1363;0.9664;0.1599;0.8666;0.6101;49.005;43.29;20.79;-6.02;58.14;24.28;83.95;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;947;2023-09-21 21:20:58:995
-8.2911;-4.6851;2.0243;-8.983;-3.8673;0.7215;0.9862;-1.1363;0.9664;0.1599;0.8666;0.6101;49.005;43.44;20.29;-4.11;21.96;23.23;85.41;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;951;2023-09-21 21:20:58:999
-8.4969;-4.6373;2.2014;-9.0228;-3.7912;0.6211;0.598;-0.8539;1.4629;0.2381;1.0248;0.5759;49.005;43.44;20.29;-4.11;21.96;23.23;85.41;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;957;2023-09-21 21:20:59:005
